NN,JJ,VB,RB,UH,NN_percentage,JJ_percentage,VB_percentage,RB_percentage,UH_percentage
3,1,3,1,0,0.14285714285714285,0.047619047619047616,0.14285714285714285,0.047619047619047616,0.0
12,2,9,3,0,0.2553191489361702,0.0425531914893617,0.19148936170212766,0.06382978723404255,0.0
0,0,1,0,0,0.0,0.0,0.125,0.0,0.0
6,1,2,0,0,0.46153846153846156,0.07692307692307693,0.15384615384615385,0.0,0.0
2,0,4,2,0,0.18181818181818182,0.0,0.36363636363636365,0.18181818181818182,0.0
16,0,8,1,0,0.41025641025641024,0.0,0.20512820512820512,0.02564102564102564,0.0
5,3,2,1,0,0.3333333333333333,0.2,0.13333333333333333,0.06666666666666667,0.0
8,2,3,1,0,0.27586206896551724,0.06896551724137931,0.10344827586206896,0.034482758620689655,0.0
5,0,1,3,0,0.5,0.0,0.1,0.3,0.0
9,0,5,0,0,0.2727272727272727,0.0,0.15151515151515152,0.0,0.0
11,2,9,6,0,0.2391304347826087,0.043478260869565216,0.1956521739130435,0.13043478260869565,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
14,5,3,2,0,0.3783783783783784,0.13513513513513514,0.08108108108108109,0.05405405405405406,0.0
2,1,1,1,0,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0
2,0,0,1,0,0.08333333333333333,0.0,0.0,0.041666666666666664,0.0
3,0,5,2,0,0.17647058823529413,0.0,0.29411764705882354,0.11764705882352941,0.0
4,2,2,0,0,0.25,0.125,0.125,0.0,0.0
5,2,1,0,0,0.35714285714285715,0.14285714285714285,0.07142857142857142,0.0,0.0
1,0,5,6,0,0.0625,0.0,0.3125,0.375,0.0
1,0,1,1,0,0.043478260869565216,0.0,0.043478260869565216,0.043478260869565216,0.0
9,2,4,3,0,0.24324324324324326,0.05405405405405406,0.10810810810810811,0.08108108108108109,0.0
8,1,4,1,0,0.2222222222222222,0.027777777777777776,0.1111111111111111,0.027777777777777776,0.0
3,0,0,1,0,0.5,0.0,0.0,0.16666666666666666,0.0
4,0,4,2,0,0.19047619047619047,0.0,0.19047619047619047,0.09523809523809523,0.0
6,0,2,0,0,0.3157894736842105,0.0,0.10526315789473684,0.0,0.0
3,2,1,2,0,0.25,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.0
1,1,1,1,0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0
1,0,1,0,0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0
1,0,1,1,0,0.25,0.0,0.25,0.25,0.0
4,0,2,1,0,0.3333333333333333,0.0,0.16666666666666666,0.08333333333333333,0.0
0,0,2,0,0,0.0,0.0,0.2222222222222222,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1,0,1,0,0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
14,0,6,0,0,0.6086956521739131,0.0,0.2608695652173913,0.0,0.0
2,1,0,1,0,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0
1,1,1,0,0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0
1,0,4,1,0,0.07692307692307693,0.0,0.3076923076923077,0.07692307692307693,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
6,1,0,0,0,0.46153846153846156,0.07692307692307693,0.0,0.0,0.0
1,0,0,0,0,0.2,0.0,0.0,0.0,0.0
5,0,1,0,0,0.7142857142857143,0.0,0.14285714285714285,0.0,0.0
21,1,3,0,0,0.6363636363636364,0.030303030303030304,0.09090909090909091,0.0,0.0
12,4,7,3,0,0.35294117647058826,0.11764705882352941,0.20588235294117646,0.08823529411764706,0.0
10,1,7,3,0,0.25,0.025,0.175,0.075,0.0
3,0,2,2,0,0.1111111111111111,0.0,0.07407407407407407,0.07407407407407407,0.0
0,0,1,1,0,0.0,0.0,0.5,0.5,0.0
4,1,2,0,0,0.4,0.1,0.2,0.0,0.0
2,1,3,1,0,0.13333333333333333,0.06666666666666667,0.2,0.06666666666666667,0.0
4,0,2,0,0,0.21052631578947367,0.0,0.10526315789473684,0.0,0.0
4,0,3,1,0,0.36363636363636365,0.0,0.2727272727272727,0.09090909090909091,0.0
9,1,3,0,0,0.3333333333333333,0.037037037037037035,0.1111111111111111,0.0,0.0
6,3,2,0,0,0.2727272727272727,0.13636363636363635,0.09090909090909091,0.0,0.0
3,0,2,0,0,0.375,0.0,0.25,0.0,0.0
2,1,2,1,0,0.2,0.1,0.2,0.1,0.0
8,1,5,1,0,0.18181818181818182,0.022727272727272728,0.11363636363636363,0.022727272727272728,0.0
1,0,2,0,0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0
12,2,4,2,0,0.2926829268292683,0.04878048780487805,0.0975609756097561,0.04878048780487805,0.0
6,1,2,0,0,0.4,0.06666666666666667,0.13333333333333333,0.0,0.0
7,0,3,2,0,0.20588235294117646,0.0,0.08823529411764706,0.058823529411764705,0.0
5,1,3,0,0,0.2631578947368421,0.05263157894736842,0.15789473684210525,0.0,0.0
9,1,6,2,0,0.34615384615384615,0.038461538461538464,0.23076923076923078,0.07692307692307693,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
5,0,4,0,0,0.2777777777777778,0.0,0.2222222222222222,0.0,0.0
5,4,1,1,0,0.21739130434782608,0.17391304347826086,0.043478260869565216,0.043478260869565216,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1,0,1,2,0,0.1,0.0,0.1,0.2,0.0
7,1,0,1,0,0.4666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.0
6,1,2,0,0,0.46153846153846156,0.07692307692307693,0.15384615384615385,0.0,0.0
7,0,3,0,0,0.5384615384615384,0.0,0.23076923076923078,0.0,0.0
1,1,0,0,0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0
5,1,2,0,0,0.29411764705882354,0.058823529411764705,0.11764705882352941,0.0,0.0
3,1,3,2,0,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.0
5,0,1,0,0,0.35714285714285715,0.0,0.07142857142857142,0.0,0.0
13,4,3,2,0,0.37142857142857144,0.11428571428571428,0.08571428571428572,0.05714285714285714,0.0
5,3,4,0,0,0.22727272727272727,0.13636363636363635,0.18181818181818182,0.0,0.0
8,1,4,0,0,0.47058823529411764,0.058823529411764705,0.23529411764705882,0.0,0.0
1,1,1,2,0,0.125,0.125,0.125,0.25,0.0
3,1,4,2,0,0.25,0.08333333333333333,0.3333333333333333,0.16666666666666666,0.0
3,0,2,0,0,0.16666666666666666,0.0,0.1111111111111111,0.0,0.0
5,0,4,3,0,0.13513513513513514,0.0,0.10810810810810811,0.08108108108108109,0.0
2,1,1,1,0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
3,0,0,0,0,0.75,0.0,0.0,0.0,0.0
1,0,1,0,0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0
6,1,3,1,0,0.3,0.05,0.15,0.05,0.0
8,3,1,1,0,0.42105263157894735,0.15789473684210525,0.05263157894736842,0.05263157894736842,0.0
2,0,2,1,0,0.18181818181818182,0.0,0.18181818181818182,0.09090909090909091,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
6,1,1,1,0,0.3157894736842105,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0
0,0,2,0,0,0.0,0.0,0.4,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3,2,4,2,0,0.17647058823529413,0.11764705882352941,0.23529411764705882,0.11764705882352941,0.0
1,1,2,0,0,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0,0.0
3,0,3,1,0,0.16666666666666666,0.0,0.16666666666666666,0.05555555555555555,0.0
0,0,0,1,0,0.0,0.0,0.0,0.5,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,1,0,0,0,0.25,0.125,0.0,0.0,0.0
7,2,4,1,0,0.3333333333333333,0.09523809523809523,0.19047619047619047,0.047619047619047616,0.0
3,1,2,0,0,0.1875,0.0625,0.125,0.0,0.0
3,1,1,1,0,0.375,0.125,0.125,0.125,0.0
6,1,2,2,0,0.4,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.0
5,2,2,0,0,0.22727272727272727,0.09090909090909091,0.09090909090909091,0.0,0.0
4,0,4,0,0,0.19047619047619047,0.0,0.19047619047619047,0.0,0.0
12,1,5,1,0,0.35294117647058826,0.029411764705882353,0.14705882352941177,0.029411764705882353,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
8,1,7,4,0,0.17391304347826086,0.021739130434782608,0.15217391304347827,0.08695652173913043,0.0
8,2,1,0,0,0.5,0.125,0.0625,0.0,0.0
4,0,4,0,0,0.36363636363636365,0.0,0.36363636363636365,0.0,0.0
2,0,2,0,0,0.13333333333333333,0.0,0.13333333333333333,0.0,0.0
1,0,0,0,0,0.058823529411764705,0.0,0.0,0.0,0.0
8,0,1,3,0,0.47058823529411764,0.0,0.058823529411764705,0.17647058823529413,0.0
6,0,1,1,0,0.6666666666666666,0.0,0.1111111111111111,0.1111111111111111,0.0
13,1,4,1,0,0.35135135135135137,0.02702702702702703,0.10810810810810811,0.02702702702702703,0.0
5,5,2,0,0,0.16129032258064516,0.16129032258064516,0.06451612903225806,0.0,0.0
6,0,1,0,0,0.75,0.0,0.125,0.0,0.0
6,2,2,0,0,0.3,0.1,0.1,0.0,0.0
12,2,6,2,0,0.41379310344827586,0.06896551724137931,0.20689655172413793,0.06896551724137931,0.0
2,0,1,0,0,0.5,0.0,0.25,0.0,0.0
1,0,1,0,0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0
1,0,0,0,0,0.1111111111111111,0.0,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
5,1,0,0,0,0.5,0.1,0.0,0.0,0.0
4,1,0,2,0,0.3333333333333333,0.08333333333333333,0.0,0.16666666666666666,0.0
2,1,3,3,0,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.0
2,0,0,0,0,0.6666666666666666,0.0,0.0,0.0,0.0
4,0,4,0,0,0.23529411764705882,0.0,0.23529411764705882,0.0,0.0
3,0,2,2,0,0.2,0.0,0.13333333333333333,0.13333333333333333,0.0
4,1,0,0,0,0.5714285714285714,0.14285714285714285,0.0,0.0,0.0
14,3,7,2,0,0.2916666666666667,0.0625,0.14583333333333334,0.041666666666666664,0.0
2,0,1,1,0,0.5,0.0,0.25,0.25,0.0
8,0,2,1,0,0.5714285714285714,0.0,0.14285714285714285,0.07142857142857142,0.0
1,1,0,0,0,0.125,0.125,0.0,0.0,0.0
6,0,3,1,0,0.20689655172413793,0.0,0.10344827586206896,0.034482758620689655,0.0
2,0,3,0,0,0.16666666666666666,0.0,0.25,0.0,0.0
2,1,0,2,0,0.2857142857142857,0.14285714285714285,0.0,0.2857142857142857,0.0
3,1,2,1,0,0.375,0.125,0.25,0.125,0.0
0,0,2,2,0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0
7,0,4,0,0,0.175,0.0,0.1,0.0,0.0
5,0,1,2,0,0.29411764705882354,0.0,0.058823529411764705,0.11764705882352941,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,0.2,0.0,0.0,0.0,0.0
0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
1,1,0,1,0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0
5,0,4,1,0,0.2631578947368421,0.0,0.21052631578947367,0.05263157894736842,0.0
5,0,3,1,0,0.22727272727272727,0.0,0.13636363636363635,0.045454545454545456,0.0
3,0,3,0,0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0
5,0,2,0,0,0.3125,0.0,0.125,0.0,0.0
9,2,4,0,0,0.4090909090909091,0.09090909090909091,0.18181818181818182,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,0,2,1,0,0.13333333333333333,0.0,0.13333333333333333,0.06666666666666667,0.0
4,2,1,1,0,0.21052631578947367,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.0
10,2,7,4,0,0.2702702702702703,0.05405405405405406,0.1891891891891892,0.10810810810810811,0.0
3,0,0,0,0,0.23076923076923078,0.0,0.0,0.0,0.0
5,2,5,2,0,0.16666666666666666,0.06666666666666667,0.16666666666666666,0.06666666666666667,0.0
16,2,4,1,0,0.4,0.05,0.1,0.025,0.0
1,0,3,0,0,0.05555555555555555,0.0,0.16666666666666666,0.0,0.0
6,0,2,0,0,0.2857142857142857,0.0,0.09523809523809523,0.0,0.0
1,0,1,0,0,0.125,0.0,0.125,0.0,0.0
0,0,0,1,0,0.0,0.0,0.0,0.125,0.0
3,2,2,1,0,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.0
3,0,3,0,0,0.2727272727272727,0.0,0.2727272727272727,0.0,0.0
6,0,2,0,0,0.46153846153846156,0.0,0.15384615384615385,0.0,0.0
25,0,6,3,0,0.5952380952380952,0.0,0.14285714285714285,0.07142857142857142,0.0
5,0,3,0,0,0.18518518518518517,0.0,0.1111111111111111,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
15,0,7,0,0,0.40540540540540543,0.0,0.1891891891891892,0.0,0.0
8,2,5,1,0,0.2222222222222222,0.05555555555555555,0.1388888888888889,0.027777777777777776,0.0
10,2,9,8,0,0.20408163265306123,0.04081632653061224,0.1836734693877551,0.16326530612244897,0.0
7,0,5,0,0,0.30434782608695654,0.0,0.21739130434782608,0.0,0.0
2,0,3,0,0,0.125,0.0,0.1875,0.0,0.0
6,1,2,1,0,0.375,0.0625,0.125,0.0625,0.0
1,0,0,0,0,0.3333333333333333,0.0,0.0,0.0,0.0
5,0,4,1,0,0.1282051282051282,0.0,0.10256410256410256,0.02564102564102564,0.0
4,0,2,0,0,0.26666666666666666,0.0,0.13333333333333333,0.0,0.0
5,0,3,1,0,0.3125,0.0,0.1875,0.0625,0.0
7,1,3,0,0,0.3333333333333333,0.047619047619047616,0.14285714285714285,0.0,0.0
7,0,11,9,0,0.16279069767441862,0.0,0.2558139534883721,0.20930232558139536,0.0
2,1,2,2,0,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.0
5,0,2,0,0,0.38461538461538464,0.0,0.15384615384615385,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
7,0,3,0,0,0.3333333333333333,0.0,0.14285714285714285,0.0,0.0
6,0,3,0,0,0.2,0.0,0.1,0.0,0.0
2,1,4,0,0,0.11764705882352941,0.058823529411764705,0.23529411764705882,0.0,0.0
5,0,2,0,0,0.45454545454545453,0.0,0.18181818181818182,0.0,0.0
2,1,2,1,0,0.08333333333333333,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.0
0,0,1,0,0,0.0,0.0,0.3333333333333333,0.0,0.0
6,1,3,0,0,0.3157894736842105,0.05263157894736842,0.15789473684210525,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
5,0,4,2,0,0.2777777777777778,0.0,0.2222222222222222,0.1111111111111111,0.0
21,0,6,2,0,0.45652173913043476,0.0,0.13043478260869565,0.043478260869565216,0.0
5,1,3,1,0,0.4166666666666667,0.08333333333333333,0.25,0.08333333333333333,0.0
3,0,3,0,0,0.25,0.0,0.25,0.0,0.0
9,1,5,1,0,0.32142857142857145,0.03571428571428571,0.17857142857142858,0.03571428571428571,0.0
5,0,1,0,0,0.625,0.0,0.125,0.0,0.0
0,0,1,1,0,0.0,0.0,0.5,0.5,0.0
0,0,1,0,0,0.0,0.0,0.5,0.0,0.0
1,0,3,0,0,0.08333333333333333,0.0,0.25,0.0,0.0
5,0,4,1,0,0.2631578947368421,0.0,0.21052631578947367,0.05263157894736842,0.0
1,0,0,0,0,0.16666666666666666,0.0,0.0,0.0,0.0
4,0,3,0,0,0.125,0.0,0.09375,0.0,0.0
1,0,1,0,0,0.25,0.0,0.25,0.0,0.0
10,1,2,0,0,0.45454545454545453,0.045454545454545456,0.09090909090909091,0.0,0.0
5,0,1,0,0,0.5,0.0,0.1,0.0,0.0
5,1,2,0,0,0.2777777777777778,0.05555555555555555,0.1111111111111111,0.0,0.0
12,2,10,4,0,0.24489795918367346,0.04081632653061224,0.20408163265306123,0.08163265306122448,0.0
1,1,1,0,0,0.2,0.2,0.2,0.0,0.0
0,1,0,1,0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0
4,1,4,3,0,0.25,0.0625,0.25,0.1875,0.0
13,0,5,0,0,0.3333333333333333,0.0,0.1282051282051282,0.0,0.0
4,0,3,1,0,0.11764705882352941,0.0,0.08823529411764706,0.029411764705882353,0.0
9,0,3,0,0,0.45,0.0,0.15,0.0,0.0
13,4,5,3,0,0.28888888888888886,0.08888888888888889,0.1111111111111111,0.06666666666666667,0.0
5,0,5,2,0,0.1388888888888889,0.0,0.1388888888888889,0.05555555555555555,0.0
16,2,7,3,0,0.43243243243243246,0.05405405405405406,0.1891891891891892,0.08108108108108109,0.0
4,2,3,0,0,0.16666666666666666,0.08333333333333333,0.125,0.0,0.0
5,2,5,2,0,0.18518518518518517,0.07407407407407407,0.18518518518518517,0.07407407407407407,0.0
4,1,3,0,0,0.23529411764705882,0.058823529411764705,0.17647058823529413,0.0,0.0
2,0,0,1,0,0.25,0.0,0.0,0.125,0.0
1,1,1,1,0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0
5,1,2,1,0,0.2631578947368421,0.05263157894736842,0.10526315789473684,0.05263157894736842,0.0
5,0,2,0,0,0.5,0.0,0.2,0.0,0.0
3,1,2,2,0,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.0
10,3,6,5,0,0.2702702702702703,0.08108108108108109,0.16216216216216217,0.13513513513513514,0.0
4,2,2,2,0,0.23529411764705882,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.0
12,1,3,0,0,0.5454545454545454,0.045454545454545456,0.13636363636363635,0.0,0.0
3,1,3,0,0,0.2727272727272727,0.09090909090909091,0.2727272727272727,0.0,0.0
8,1,3,1,0,0.47058823529411764,0.058823529411764705,0.17647058823529413,0.058823529411764705,0.0
7,1,3,0,0,0.3684210526315789,0.05263157894736842,0.15789473684210525,0.0,0.0
4,0,2,4,0,0.3076923076923077,0.0,0.15384615384615385,0.3076923076923077,0.0
1,1,1,1,0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0
3,0,1,2,0,0.10714285714285714,0.0,0.03571428571428571,0.07142857142857142,0.0
0,0,2,1,0,0.0,0.0,0.15384615384615385,0.07692307692307693,0.0
5,0,2,0,0,0.45454545454545453,0.0,0.18181818181818182,0.0,0.0
4,2,3,2,0,0.23529411764705882,0.11764705882352941,0.17647058823529413,0.11764705882352941,0.0
1,1,0,1,0,0.25,0.25,0.0,0.25,0.0
3,1,2,2,0,0.17647058823529413,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.0
8,0,5,0,0,0.42105263157894735,0.0,0.2631578947368421,0.0,0.0
1,0,0,0,0,0.125,0.0,0.0,0.0,0.0
3,0,3,1,0,0.23076923076923078,0.0,0.23076923076923078,0.07692307692307693,0.0
0,0,0,1,0,0.0,0.0,0.0,1.0,0.0
2,0,0,2,0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0
7,0,4,1,0,0.22580645161290322,0.0,0.12903225806451613,0.03225806451612903,0.0
0,1,1,1,0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
7,1,2,3,0,0.35,0.05,0.1,0.15,0.0
2,2,2,1,0,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.0
6,1,4,1,0,0.3,0.05,0.2,0.05,0.0
7,0,2,0,0,0.3888888888888889,0.0,0.1111111111111111,0.0,0.0
14,1,6,1,0,0.34146341463414637,0.024390243902439025,0.14634146341463414,0.024390243902439025,0.0
5,1,0,0,0,0.16666666666666666,0.03333333333333333,0.0,0.0,0.0
21,1,4,2,0,0.5384615384615384,0.02564102564102564,0.10256410256410256,0.05128205128205128,0.0
1,1,1,0,0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0
3,0,1,0,0,0.3,0.0,0.1,0.0,0.0
2,1,2,0,0,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.0,0.0
2,1,2,0,0,0.2,0.1,0.2,0.0,0.0
11,0,7,3,0,0.3142857142857143,0.0,0.2,0.08571428571428572,0.0
12,1,9,2,0,0.32432432432432434,0.02702702702702703,0.24324324324324326,0.05405405405405406,0.0
3,1,2,0,0,0.0967741935483871,0.03225806451612903,0.06451612903225806,0.0,0.0
1,1,2,3,0,0.1,0.1,0.2,0.3,0.0
5,1,1,0,0,0.29411764705882354,0.058823529411764705,0.058823529411764705,0.0,0.0
2,0,0,0,0,0.4,0.0,0.0,0.0,0.0
19,0,1,1,0,0.6129032258064516,0.0,0.03225806451612903,0.03225806451612903,0.0
11,1,2,0,0,0.6875,0.0625,0.125,0.0,0.0
2,0,1,1,0,0.18181818181818182,0.0,0.09090909090909091,0.09090909090909091,0.0
7,1,0,0,0,0.6363636363636364,0.09090909090909091,0.0,0.0,0.0
1,0,3,0,0,0.125,0.0,0.375,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3,2,2,0,0,0.15789473684210525,0.10526315789473684,0.10526315789473684,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,0,0,0,0,0.125,0.0,0.0,0.0,0.0
2,0,1,1,0,0.4,0.0,0.2,0.2,0.0
4,0,2,0,0,0.3076923076923077,0.0,0.15384615384615385,0.0,0.0
4,3,6,2,0,0.16,0.12,0.24,0.08,0.0
11,0,7,2,0,0.2894736842105263,0.0,0.18421052631578946,0.05263157894736842,0.0
6,0,1,0,0,0.5454545454545454,0.0,0.09090909090909091,0.0,0.0
5,0,2,2,0,0.45454545454545453,0.0,0.18181818181818182,0.18181818181818182,0.0
14,0,5,0,0,0.5185185185185185,0.0,0.18518518518518517,0.0,0.0
4,1,1,2,0,0.25,0.0625,0.0625,0.125,0.0
4,1,2,2,0,0.36363636363636365,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.0
0,2,2,2,0,0.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0
8,1,5,2,0,0.23529411764705882,0.029411764705882353,0.14705882352941177,0.058823529411764705,0.0
6,0,7,2,0,0.1276595744680851,0.0,0.14893617021276595,0.0425531914893617,0.0
3,0,2,0,0,0.3333333333333333,0.0,0.2222222222222222,0.0,0.0
7,0,4,0,0,0.3684210526315789,0.0,0.21052631578947367,0.0,0.0
6,0,2,1,0,0.3333333333333333,0.0,0.1111111111111111,0.05555555555555555,0.0
3,0,2,1,0,0.25,0.0,0.16666666666666666,0.08333333333333333,0.0
12,3,4,3,0,0.2727272727272727,0.06818181818181818,0.09090909090909091,0.06818181818181818,0.0
5,1,3,0,0,0.29411764705882354,0.058823529411764705,0.17647058823529413,0.0,0.0
3,1,4,0,0,0.1,0.03333333333333333,0.13333333333333333,0.0,0.0
6,1,3,0,0,0.2727272727272727,0.045454545454545456,0.13636363636363635,0.0,0.0
2,0,3,1,0,0.13333333333333333,0.0,0.2,0.06666666666666667,0.0
10,0,2,1,0,0.5263157894736842,0.0,0.10526315789473684,0.05263157894736842,0.0
5,0,3,0,0,0.2777777777777778,0.0,0.16666666666666666,0.0,0.0
0,0,1,2,0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.0
1,0,0,0,0,0.07692307692307693,0.0,0.0,0.0,0.0
4,0,2,3,0,0.19047619047619047,0.0,0.09523809523809523,0.14285714285714285,0.0
2,1,3,0,0,0.25,0.125,0.375,0.0,0.0
2,0,1,0,0,0.18181818181818182,0.0,0.09090909090909091,0.0,0.0
3,1,4,3,0,0.23076923076923078,0.07692307692307693,0.3076923076923077,0.23076923076923078,0.0
8,1,5,3,0,0.26666666666666666,0.03333333333333333,0.16666666666666666,0.1,0.0
10,0,4,0,0,0.37037037037037035,0.0,0.14814814814814814,0.0,0.0
1,0,0,0,0,0.08333333333333333,0.0,0.0,0.0,0.0
1,0,0,0,0,0.08333333333333333,0.0,0.0,0.0,0.0
5,3,5,0,0,0.25,0.15,0.25,0.0,0.0
2,0,1,0,0,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0
10,4,4,3,0,0.2702702702702703,0.10810810810810811,0.10810810810810811,0.08108108108108109,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
6,0,3,1,0,0.2857142857142857,0.0,0.14285714285714285,0.047619047619047616,0.0
5,1,2,0,0,0.21739130434782608,0.043478260869565216,0.08695652173913043,0.0,0.0
2,0,3,1,0,0.125,0.0,0.1875,0.0625,0.0
2,0,2,1,0,0.16666666666666666,0.0,0.16666666666666666,0.08333333333333333,0.0
4,0,2,1,0,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0
7,0,4,0,0,0.4375,0.0,0.25,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
4,1,2,1,0,0.2,0.05,0.1,0.05,0.0
6,3,3,1,0,0.21428571428571427,0.10714285714285714,0.10714285714285714,0.03571428571428571,0.0
11,0,6,2,0,0.39285714285714285,0.0,0.21428571428571427,0.07142857142857142,0.0
1,3,9,4,0,0.027777777777777776,0.08333333333333333,0.25,0.1111111111111111,0.0
1,0,4,2,0,0.08333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.0
5,0,2,1,0,0.5,0.0,0.2,0.1,0.0
8,1,3,1,0,0.32,0.04,0.12,0.04,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
4,1,4,0,0,0.17391304347826086,0.043478260869565216,0.17391304347826086,0.0,0.0
3,0,2,0,0,0.2727272727272727,0.0,0.18181818181818182,0.0,0.0
2,0,0,0,0,0.6666666666666666,0.0,0.0,0.0,0.0
8,1,1,0,0,0.38095238095238093,0.047619047619047616,0.047619047619047616,0.0,0.0
3,0,1,1,0,0.1875,0.0,0.0625,0.0625,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,1,3,3,0,0.0,0.1,0.3,0.3,0.0
13,1,7,0,0,0.3333333333333333,0.02564102564102564,0.1794871794871795,0.0,0.0
14,4,3,2,0,0.4117647058823529,0.11764705882352941,0.08823529411764706,0.058823529411764705,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3,1,3,0,0,0.16666666666666666,0.05555555555555555,0.16666666666666666,0.0,0.0
2,0,1,0,0,0.4,0.0,0.2,0.0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
12,0,13,1,0,0.2608695652173913,0.0,0.2826086956521739,0.021739130434782608,0.0
11,3,12,2,0,0.22916666666666666,0.0625,0.25,0.041666666666666664,0.0
0,0,0,1,0,0.0,0.0,0.0,0.25,0.0
6,0,5,1,0,0.42857142857142855,0.0,0.35714285714285715,0.07142857142857142,0.0
3,0,1,0,0,0.5,0.0,0.16666666666666666,0.0,0.0
4,1,2,1,0,0.3076923076923077,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.0
2,1,2,1,0,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0
13,1,5,1,0,0.3023255813953488,0.023255813953488372,0.11627906976744186,0.023255813953488372,0.0
4,1,1,0,0,0.26666666666666666,0.06666666666666667,0.06666666666666667,0.0,0.0
0,0,1,0,0,0.0,0.0,0.2,0.0,0.0
6,1,7,1,0,0.16666666666666666,0.027777777777777776,0.19444444444444445,0.027777777777777776,0.0
